faceX,faceY,faceW,faceH,servoPitch,servoYaw
49,458,307,47,180,6.72
414,25,196,264,179.17,4.8
364,236,365,299,180,2.5399999999999996
249,381,81,370,180,2.8499999999999996
124,335,368,134,180,2.9699999999999998
269,191,179,333,180,2.59
318,114,42,327,180,2.4
637,280,349,271,180,0
534,26,235,215,178.93,0
511,387,373,358,180,0
181,427,42,355,180,1.18
520,445,168,265,180,0
318,268,49,139,180,0
364,380,152,51,180,0
557,391,118,399,180,0
186,197,384,79,180,0
148,272,263,164,180,0.41000000000000003
593,384,366,212,180,0
518,425,230,229,180,0
452,56,245,221,179.26,0
523,117,50,289,179.47,0
250,104,223,170,178.96,0
385,431,160,74,180,0
425,146,90,132,179.72,0
418,220,199,141,180,0
0,475,107,327,180,2.67
355,374,122,202,180,1.71
126,54,100,356,179.92,3.15
589,338,304,43,180,0
20,305,173,47,180,2.14
30,139,327,295,180,3.41
231,47,396,141,178.77,2.3200000000000003
591,59,147,72,177.32000000000002,0
101,452,370,294,180,0.34
479,213,214,333,180,0
379,263,132,289,180,0
403,73,333,162,179.14,0
257,249,385,187,180,0
232,64,76,292,179.7,0.5
372,360,227,339,180,0
448,136,106,273,180,0
132,353,62,70,180,1.57
475,209,43,168,180,0
217,212,218,131,180,0
394,189,291,224,180,0
581,53,71,121,178.73,0
49,208,283,121,179.01,1.3
21,108,104,244,178.91,3.7700000000000005
72,319,137,389,180,5.57
21,94,287,108,179.08,7.130000000000001
117,239,295,160,179.87,7.690000000000001
369,134,71,169,179.65,6.850000000000001
107,143,334,38,178.87,7.310000000000001
460,250,202,169,179.81,4.900000000000001
181,13,240,259,178.83,5.090000000000002
163,381,77,254,180,6.280000000000001
27,225,392,230,180,7.250000000000001
542,228,218,272,180,3.940000000000001
45,177,142,206,180,5.98
335,196,292,98,180,4.37
134,329,183,299,180,5.32
430,448,167,380,180,3.3900000000000006
599,26,389,313,179.42,0
202,131,231,318,179.92,0
244,473,80,304,180,0.36
149,106,393,317,180,0.10999999999999999
43,367,277,42,180,1.5
623,72,115,331,180,0
501,85,48,315,180,0
71,424,372,236,180,0.63
179,75,102,146,179.08,1.53
415,170,382,104,178.9,0
176,288,170,34,179.55,0.59
338,66,244,137,178.49,0
133,305,203,76,179.52,0.86
211,99,389,129,178.75,0.010000000000000009
347,2,144,127,177.0,0
571,133,89,332,177.59,0
8,190,375,208,178.13,1.25
454,265,38,334,180,0
138,20,99,96,178.28,1.33
393,123,366,327,178.74,0
471,452,122,35,180,0
440,443,390,252,180,0
79,276,358,249,180,0.62
49,232,289,110,180,1.8900000000000001
376,300,49,46,180,1.09
319,132,48,161,179.72,0.8600000000000001
72,111,154,296,179.91,2.5700000000000003
146,281,44,283,180,4.09
350,50,149,295,179.57,3.05
420,133,37,380,180,1.8699999999999999
69,295,169,121,180,3.54
159,239,232,319,180,3.99
359,136,90,291,180,3.1500000000000004
12,343,315,352,180,4.66
64,401,83,229,180,6.8100000000000005
56,116,44,161,179.56,9.23
255,225,329,123,180,8.24
278,171,156,296,180,7.88
338,179,210,379,180,6.65
546,64,128,192,179.2,3.7500000000000004
224,201,192,146,179.54,3.7500000000000004
249,220,345,262,180,2.74
525,374,306,121,180,0
231,346,169,38,180,0
420,314,213,65,180,0
515,227,112,88,180,0
534,294,137,218,180,0
510,414,70,314,180,0
144,403,75,277,180,1.3900000000000001
370,451,48,52,180,0.6500000000000001
233,351,333,228,180,0
540,81,171,327,180,0
498,140,334,55,179.27,0
231,386,117,345,180,0.31
244,101,51,395,180,0.8200000000000001
5,165,88,109,179.79,3.5300000000000002
333,185,339,177,180,1.7100000000000002
389,263,323,153,180,0
316,470,189,282,180,0
115,407,104,34,180,1.53
490,325,191,305,180,0
130,395,140,133,180,1.2
274,314,83,119,180,1.2
305,51,299,196,179.09,0
31,113,208,63,178.13,1.85
6,97,169,362,178.51,4.15
472,303,103,222,180,2.12
325,86,265,260,179.76,0.75
421,201,341,327,180,0
202,295,382,393,180,0
534,268,341,342,180,0
377,152,384,164,179.94,0
133,474,125,44,180,1.25
450,275,137,123,180,0
582,96,279,249,179.8,0
254,245,232,148,180,0
623,203,317,78,180,0
378,50,147,364,179.92,0
108,436,153,165,180,1.36
185,101,328,263,179.92,1.07
150,145,350,175,179.83999999999997,1.07
319,222,282,222,180,0
189,138,173,39,179.17,0.45
110,90,369,308,179.17,0.71
52,24,90,146,177.73999999999998,2.94
137,207,151,366,179.23999999999998,4.02
371,427,358,115,180,1.7199999999999993
612,226,315,243,180,0
566,323,277,156,180,0
367,203,289,121,180,0
289,73,196,162,179.14,0
116,420,56,301,180,1.76
43,234,91,338,180,4.08
253,348,213,180,180,3.69
118,458,226,270,180,4.58
616,304,369,289,180,0
46,120,333,388,180,1.08
616,369,130,360,180,0
364,284,388,97,180,0
143,232,50,46,180,1.52
506,338,138,309,180,0
355,190,290,85,179.92,0
85,144,82,57,179.23999999999998,1.94
558,21,301,32,177.20999999999998,0
454,89,254,364,177.51999999999998,0
525,16,89,58,175.57,0
604,149,239,214,175.73,0
23,53,215,259,175.14999999999998,1.9000000000000001
222,112,327,96,174.34999999999997,1.25
530,256,172,394,176.47999999999996,0
224,32,160,55,174.66999999999996,0.16
8,275,113,370,176.86999999999995,2.72
112,474,94,92,179.66999999999996,4.33
629,277,145,325,180,0.52
41,335,271,43,180,1.96
351,168,69,182,180,1.31
278,248,270,103,180,0.38
45,27,303,216,178.95,1.62
266,22,282,137,177.45,0.7500000000000001
610,246,182,169,178.35,0
190,185,286,250,179.04999999999998,0
190,229,116,300,180,0.72
639,8,374,373,179.54,0
44,101,106,169,178.98999999999998,2.23
515,415,68,110,180,0
448,226,370,370,180,0
195,433,73,42,180,0.89
204,467,286,216,180,0.62
631,348,54,359,180,0
474,410,354,57,180,0
464,73,78,31,178.48,0
90,213,54,362,180,2.0300000000000002
374,294,270,183,180,0.14000000000000012
12,88,64,295,180,2.9000000000000004
483,60,262,44,178.42,0
518,134,158,272,178.72,0
59,150,282,110,178.37,1.2
465,277,56,345,180,0
452,205,234,265,180,0
423,333,90,236,180,0
324,27,47,269,179.21,0
244,455,170,148,180,0
124,11,78,130,178.36,1.57
149,444,395,53,180,1.31
179,195,106,290,180,2.19
384,208,219,212,180,0.45999999999999996
1,409,363,147,180,1.84
337,395,249,130,180,0.43000000000000016
471,247,172,287,180,0
477,388,243,83,180,0
15,403,240,252,180,1.85
596,105,50,267,180,0
617,394,190,207,180,0
620,36,76,392,179.92,0
16,156,244,196,180,1.82
332,336,44,68,180,1.48
295,150,253,246,180,0.47
407,453,75,143,180,0
329,447,142,93,180,0
319,55,241,128,178.79,0
635,158,58,391,179.92,0
111,319,101,220,180,1.59
616,253,187,334,180,0
141,3,365,93,178.09,0
408,41,127,181,177.0,0
161,23,54,380,176.73,1.32
247,218,69,298,178.0,1.71
584,126,250,337,178.54,0
439,0,102,316,177.72,0
540,452,84,308,180,0
597,146,202,101,179.56,0
12,36,183,66,177.85,2.17
79,417,58,296,180,4.29
493,108,131,330,180,1.9100000000000001
594,335,370,174,180,0
562,62,72,390,180,0
104,28,161,52,178.14,1.36
523,346,201,225,180,0
148,345,38,358,180,1.53
555,434,306,263,180,0
124,267,298,74,180,0.47000000000000003
166,317,184,252,180,1.09
122,135,91,77,179.33,2.62
573,129,60,395,180,0
589,128,302,348,180,0
397,222,148,160,180,0
26,332,174,271,180,2.07
56,53,81,306,179.66,4.3100000000000005
519,441,365,257,180,0.5000000000000004
106,450,134,191,180,1.9700000000000004
257,466,129,315,180,1.9700000000000004
500,368,376,302,180,0
21,403,117,238,180,2.41
194,318,316,61,180,2.0900000000000003
426,431,301,351,180,0
213,449,254,68,180,0
431,60,280,136,178.88,0
158,104,33,338,179.21,1.46
360,295,233,327,180,0
88,113,161,92,179.19,1.52
75,230,349,86,179.52,2.23
195,332,48,280,180,3.24
156,358,360,346,180,3.08
425,241,271,81,180,0.6800000000000002
157,207,156,263,180,1.5300000000000002
489,194,368,377,180,0
21,440,259,251,180,1.7
572,470,348,200,180,0
302,460,391,67,180,0
281,117,143,268,180,0
558,167,145,292,180,0
64,467,49,182,180,2.32
610,395,359,357,180,0
364,331,33,364,180,0
398,171,318,286,180,0
264,365,80,57,180,0.16
142,475,396,114,180,0
502,342,112,201,180,0
88,3,37,394,179.6,2.14
122,168,366,119,179.47,2.29
156,31,89,272,178.74,3.49
408,325,131,228,180,1.9600000000000002
452,84,241,67,178.77,0
187,347,149,111,180,0.59
232,118,382,122,179.39,0
76,271,240,203,180,1.24
521,330,145,242,180,0
347,290,40,190,180,0
198,265,277,365,180,0
422,258,215,313,180,0
49,183,392,123,180,0.75
448,233,174,382,180,0
262,284,396,342,180,0
129,138,375,98,179.47,0
512,252,300,213,180,0
532,134,129,322,180,0
14,125,177,347,180,2.18
313,469,95,302,180,1.7800000000000002
323,433,218,341,180,0.6600000000000001
434,109,222,239,179.88,0
591,38,320,258,179.15,0
479,233,267,224,180,0
331,59,157,143,178.9,0
230,351,217,129,180,0
449,453,306,87,180,0
212,306,179,353,180,0.19
232,228,343,135,180,0
378,299,373,52,180,0
389,165,162,172,180,0
453,136,343,48,179.2,0
537,411,270,247,180,0
256,82,373,41,178.62,0
112,37,65,241,177.79,1.76
599,324,319,147,179.35999999999999,0
100,17,369,380,179.02999999999997,0.36
508,235,339,218,180,0
194,78,212,169,179.22,0.2
586,6,184,156,177.66,0
140,121,380,241,177.66,0
613,431,168,174,180,0
566,9,314,74,178.06,0
81,38,342,146,176.77,0.68
455,240,115,311,178.32000000000002,0
367,54,237,239,177.65000000000003,0
232,223,43,200,178.48000000000005,0.67
195,78,261,119,177.45000000000005,0.67
449,381,70,321,180,0
459,192,106,204,180,0
356,473,377,195,180,0
421,35,217,162,178.76,0
497,159,364,323,179.56,0
354,189,199,262,180,0
615,46,175,374,179.93,0
260,160,287,56,179.41,0
43,476,120,316,180,2.17
232,209,213,72,180,1.99
40,301,90,382,180,4.34
127,31,216,224,179.03,5.1899999999999995
316,314,189,179,180,4.289999999999999
194,125,59,311,180,5.259999999999999
429,205,230,300,180,3.0199999999999987
202,362,248,199,180,2.9599999999999986
318,148,334,213,180,1.3099999999999985
540,139,86,158,179.78,0
69,319,388,363,180,0.5700000000000001
477,276,261,162,180,0
506,384,142,194,180,0
2,284,116,256,180,2.6
267,363,148,234,180,2.39
259,1,267,98,178.1,1.6700000000000002
23,476,163,195,180,3.83
264,393,341,105,180,2.69
414,225,203,120,180,0.74
362,473,39,289,180,0.13
557,473,293,100,180,0
323,402,149,334,180,0
631,261,128,159,180,0
531,161,357,243,180,0
87,298,38,44,180,2.14
231,284,325,215,180,1.4100000000000001
459,333,387,197,180,0
55,219,160,53,180,1.85
639,41,113,160,178.81,0
215,354,94,387,180,0.58
442,49,229,64,178.41,0
499,378,191,359,180,0
427,299,330,385,180,0
638,291,300,42,180,0
607,302,149,138,180,0
325,226,255,311,180,0
607,130,88,301,180,0
608,75,203,219,179.44,0
316,26,136,125,177.92,0
413,121,162,399,178.72,0
626,244,389,385,180,0
4,343,96,55,180,2.68
147,173,344,275,180,2.68
5,198,333,273,180,4.17
554,302,264,64,180,0.5099999999999998
509,65,292,329,179.89,0
136,399,316,368,180,0.26
31,433,397,393,180,1.17
590,266,350,323,180,0
141,196,356,137,180,0
492,89,175,196,179.47,0
29,366,184,372,180,1.99
128,74,47,345,180,3.6799999999999997
76,159,122,264,180,5.51
469,242,372,42,180,2.1599999999999997
164,472,272,362,180,2.36
501,122,39,245,180,0.3599999999999999
387,366,196,245,180,0
504,57,229,366,180,0
352,402,222,158,180,0
160,196,109,74,179.93,1.06
48,81,352,374,180,2.02
130,133,392,318,180,1.96
36,39,191,195,178.96,3.85
537,39,298,355,178.72,0.18999999999999995
164,193,113,56,178.53,1.19
62,100,169,357,178.91,2.9299999999999997
305,305,281,215,180,1.6799999999999997
537,288,213,249,180,0
360,137,80,318,180,0
394,181,238,392,180,0
380,129,190,275,180,0
221,149,391,270,180,0
627,113,40,362,180,0
108,400,284,338,180,0.7000000000000001
221,305,372,278,180,0
492,386,397,253,180,0
185,337,212,264,180,0.29
441,193,216,37,179.71,0
586,165,129,112,179.52,0
398,127,155,62,178.70000000000002,0
62,394,167,32,180,1.75
234,466,312,237,180,1.0499999999999998
236,235,150,88,180,1.14
346,221,187,172,180,0
112,377,61,114,180,1.78
266,242,91,182,180,1.87
298,475,85,344,180,1.6700000000000002
211,60,318,75,178.57,1.1700000000000002
176,276,346,382,180,0.8800000000000001
105,452,390,370,180,1.08
103,39,74,120,178.59,2.88
130,360,145,259,180,4.06
477,401,201,94,180,1.4899999999999998
17,356,146,122,180,3.79
134,152,288,267,180,4.21
625,229,153,168,180,0.3999999999999999
342,194,49,92,180,0
443,352,139,301,180,0
491,338,181,149,180,0
122,449,348,365,180,0.24
219,24,384,84,178.26,0
384,267,371,56,178.81,0
263,42,93,167,177.66,0.11
17,480,72,213,180,2.78
617,362,376,233,180,0
391,339,306,171,180,0
503,106,345,291,180,0
309,85,229,243,179.66,0
280,419,326,370,180,0
318,267,310,354,180,0
28,180,216,118,180,1.84
570,327,330,256,180,0
201,387,185,333,180,0.27
250,416,240,343,180,0
35,252,362,208,180,1.04
473,200,101,398,180,0
531,140,391,78,179.39,0
113,165,108,194,179.60999999999999,1.53
340,475,347,373,180,0
433,326,256,341,180,0
262,285,65,135,180,0.26
513,400,189,340,180,0
616,349,122,41,180,0
535,326,140,39,180,0
147,273,115,350,180,1.16
216,78,171,115,178.95,1.3499999999999999
531,442,391,377,180,0
638,360,44,211,180,0
125,288,82,168,180,1.54
480,358,61,167,180,0
285,365,56,90,180,0.07
562,305,398,98,180,0
454,91,136,323,180,0
381,374,120,192,180,0
529,209,50,228,180,0
195,34,313,54,178.21,0
603,258,325,390,180,0
510,342,380,314,180,0
507,34,159,394,179.91,0
35,336,331,184,180,1.2
367,385,328,372,180,0
217,269,276,228,180,0
26,112,124,119,179.31,2.32
445,47,35,95,177.85,0.8999999999999999
140,115,165,327,178.23,1.88
218,223,223,57,178.34,1.7899999999999998
518,372,68,264,180,0
277,223,284,56,180,0
408,121,279,200,179.81,0
218,154,238,337,180,0
215,209,202,58,180,0
627,375,165,260,180,0
235,48,387,231,179.23,0
228,292,243,68,180,0
478,224,215,61,180,0
39,235,250,237,180,1.56
523,146,265,315,180,0
241,235,31,283,180,0.64
525,211,223,56,180,0
444,48,34,251,179.33,0
104,366,143,241,180,1.45
524,123,100,210,179.88,0
564,329,353,320,180,0
607,153,208,295,180,0
395,165,38,175,180,0
298,8,307,79,178.07,0
419,441,218,244,180,0
323,130,86,165,179.72,0
293,310,206,104,180,0
321,118,36,328,180,0
48,365,264,355,180,1.4000000000000001
326,372,146,75,180,0.6100000000000001
491,157,30,45,179.39,0
29,334,295,346,180,1.44
266,149,273,272,180,0.6199999999999999
332,175,241,132,180,0
522,256,216,313,180,0
298,369,181,297,180,0
333,236,126,237,180,0
244,201,162,76,180,0
236,19,272,123,178.4,0
492,465,58,275,180,0
456,334,259,32,180,0
224,14,228,31,177.89,0
175,326,394,332,180,0
252,225,244,214,180,0
278,41,178,129,178.65,0
13,327,191,363,180,2.12
446,141,260,287,180,0
213,15,138,318,179.34,0.38
564,275,232,190,180,0
188,360,158,94,180,0.53
416,390,203,176,180,0
433,290,248,306,180,0
482,41,341,361,179.81,0
330,222,96,185,180,0
570,210,349,382,180,0
489,423,205,315,180,0
399,147,326,151,179.82,0
322,2,197,125,178.06,0
620,197,88,36,177.81,0
288,299,126,96,178.88,0
472,353,37,217,180,0
25,180,109,228,180,2.41
475,433,264,190,180,0
391,119,390,316,180,0
542,124,387,395,180,0
265,317,139,201,180,0
343,406,226,229,180,0
576,33,212,250,179.18,0
413,119,330,328,179.61,0
201,20,115,328,179.05,0.62
562,310,135,279,180,0
342,342,321,290,180,0
240,475,168,91,180,0
116,74,229,251,179.59,0.9
421,221,397,344,180,0
308,76,56,244,179.58,0
18,240,369,66,179.91000000000003,1.18
429,345,373,303,180,0
303,184,280,230,180,0
67,428,251,354,180,1.28
100,141,174,273,180,2.6100000000000003
270,221,228,350,180,1.9700000000000002
423,334,212,195,180,0
518,188,238,261,180,0
86,440,49,224,180,2.1
219,34,219,196,178.92,2.02
474,338,240,121,180,0
138,442,300,344,180,0.32
615,244,94,270,180,0
544,247,238,93,180,0
268,174,59,78,179.73,0.23
330,142,49,358,180,0
182,461,140,117,180,0.68
312,105,139,112,179.21,0.07000000000000006
240,22,101,262,178.34,0.37000000000000005
558,261,342,132,179.21,0
484,394,50,143,180,0
529,128,70,240,180,0
49,326,298,144,180,1.22
24,260,120,30,180,3.58
614,438,266,144,180,0
239,48,319,80,178.48,0
478,144,130,123,178.13,0
222,355,95,146,180,0.51
160,97,279,231,179.72,0.72
125,88,307,249,179.44,1.14
389,301,139,171,180,0
619,156,166,330,180,0
637,29,182,85,178.31,0
563,426,271,395,180,0
295,86,213,391,180,0
338,217,158,147,180,0
309,414,126,263,180,0
78,49,69,143,178.8,2.08
336,154,318,189,178.88000000000002,0.33000000000000007
616,412,31,349,180,0
356,191,168,173,180,0
24,344,393,170,180,1.0
58,24,44,240,179.04,3.4
436,428,33,326,180,2.08
619,71,378,243,179.52,0
182,84,291,197,178.94,0
453,180,201,301,179.84,0
505,148,224,158,179.71,0
563,450,292,145,180,0
573,145,32,114,179.62,0
167,127,257,106,179.02,0.25
595,275,259,32,179.53,0
631,190,145,173,179.89000000000001,0
86,462,81,306,180,1.94
489,417,81,190,180,0
335,364,126,181,180,0
229,327,202,251,180,0
311,376,371,137,180,0
426,460,95,172,180,0
368,34,93,108,178.48,0
224,371,157,211,180,0.18
396,17,89,289,179.21,0
484,255,53,242,180,0
376,280,82,72,180,0
273,252,117,238,180,0
513,412,38,41,180,0
584,139,225,158,179.78,0
37,354,196,178,180,1.85
161,463,203,46,180,2.43
231,128,136,99,179.37,2.64
95,1,141,300,178.48000000000002,4.19
380,245,304,49,178.77,2.0700000000000003
262,228,342,69,178.99,0.9400000000000002
185,115,246,38,177.93,1.06
163,277,91,274,179.67000000000002,2.18
27,151,117,219,179.87,4.53
421,309,207,97,180,2.49
234,197,173,69,179.91,2.49
554,73,140,186,179.17,0
286,131,366,178,178.97,0
411,17,315,392,178.7,0
12,417,74,348,180,2.71
553,165,305,119,179.84,0
95,23,211,217,178.75,1.2
153,347,329,359,180,1.2
164,7,161,345,179.39,1.96
69,36,55,131,178.0,4.2
56,101,307,175,177.48,5.3100000000000005
451,78,54,296,177.34,3.7300000000000004
428,313,339,311,179.62,0.9600000000000004
43,303,358,148,180,1.9400000000000004
203,58,392,57,178.46,1.1500000000000004
521,410,277,35,180,0
224,323,382,129,180,0
435,49,228,266,179.42,0
610,360,336,360,180,0
486,278,387,322,180,0
560,91,253,282,179.92,0
478,352,399,82,180,0
210,315,159,196,180,0.31
246,139,396,385,180,0
7,431,154,199,180,2.36
131,191,85,216,180,3.83
248,210,74,73,180,4.18
513,58,291,111,178.73,0.7999999999999998
125,5,234,178,177.26999999999998,1.5799999999999998
452,462,68,376,180,0
457,458,258,111,180,0
17,0,211,191,178.55,1.98
312,374,280,113,180,0.6599999999999999
450,160,200,394,180,0
71,17,360,125,178.39,0.6900000000000001
374,40,130,132,177.04999999999998,0
508,274,188,357,179.17,0
230,82,330,357,179.36999999999998,0
266,411,175,32,180,0
573,438,351,257,180,0
212,376,105,271,180,0.56
601,420,312,92,180,0
424,55,196,384,180,0
196,91,143,204,179.53,0.53
508,95,104,328,179.72,0
237,146,36,48,179.02,0.65
84,274,182,90,179.81,2.1
329,222,246,317,180,0.78
264,324,158,64,180,0.55
269,292,42,280,180,0.8500000000000001
474,44,288,295,179.51,0
443,130,391,343,180,0
221,461,395,138,180,0
323,216,200,142,180,0
523,42,283,168,178.86,0
346,122,313,352,179.44000000000003,0
483,235,334,303,180,0
482,127,142,134,179.54,0
306,273,40,264,180,0
635,230,214,104,180,0
421,458,206,188,180,0
186,195,104,174,180,0.8200000000000001
520,442,221,350,180,0
311,141,298,341,180,0
333,89,208,288,179.93,0
181,168,230,198,180,0.24
86,119,266,343,180,1.25
487,5,354,168,178.49,0
17,480,202,161,180,2.02
241,27,389,321,179.47,0.8699999999999999
67,274,137,44,180,2.7199999999999998
452,102,131,151,179.37,0.7499999999999998
96,446,244,197,180,1.7699999999999998
365,33,119,397,179.91,0.7299999999999998
31,430,137,159,180,2.9399999999999995
4,396,234,50,180,4.93
190,474,44,314,180,6.01
28,445,323,321,180,7.32
43,377,372,41,180,8.23
73,70,400,185,179.22,8.700000000000001
153,101,120,188,178.77,9.770000000000001
426,22,52,57,176.87,8.450000000000001
323,283,268,391,179.25,7.080000000000001
521,323,120,68,180,4.470000000000001
598,272,371,106,180,0
396,253,197,384,180,0
287,61,181,134,178.88,0
179,386,34,399,180,1.24
429,228,187,305,180,0
24,296,221,75,180,1.86
10,104,286,255,179.91,3.5300000000000002
440,17,260,290,179.13,1.0300000000000002
106,405,150,240,180,2.4200000000000004
465,70,382,86,178.73,0
31,424,371,309,180,1.04
5,271,295,326,180,2.7199999999999998
183,286,58,306,180,3.8
72,89,50,124,179.11,6.029999999999999
345,259,327,218,180,4.1499999999999995
423,351,66,282,180,2.789999999999999
39,195,87,199,180,5.169999999999999
206,68,59,212,179.34,6.019999999999999
386,131,203,74,178.62,4.349999999999999
500,281,357,381,180,0.7699999999999987
498,423,243,266,180,0
622,38,135,145,178.7,0
400,224,215,227,179.67,0
10,17,60,225,178.55999999999997,2.8000000000000003
208,320,393,384,180,1.9600000000000004
